,Category,File name,Path,duration,rmsmean,rmsstd,zcr_mean,zcr_std,f0_mean,f0_std,mfcc mean 1,mfcc std 1,mfcc mean 2,mfcc std 2,mfcc mean 3,mfcc std 3,mfcc mean 4,mfcc std 4,mfcc mean 5,mfcc std 5,mfcc mean 6,mfcc std 6,mfcc mean 7,mfcc std 7,mfcc mean 8,mfcc std 8,mfcc mean 9,mfcc std 9,mfcc mean 10,mfcc std 10,mfcc mean 11,mfcc std 11,mfcc mean 12,mfcc std 12,mfcc mean 13,mfcc std 13
39,hungry,7060a4f6-4c0c-494b-912c-ae60158b185a-1436931995150-1.7-f-04-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\7060a4f6-4c0c-494b-912c-ae60158b185a-1436931995150-1.7-f-04-hu.wav,6.94,0.04624113440513611,0.03631541132926941,0.08826243549311927,0.026852406052763088,161.70861530944256,74.87373634583675,-287.50906,82.372345,90.43171,25.298613,-3.1146314,20.013363,6.641024,17.501932,-4.582213,12.495668,-2.3851585,8.691209,-15.150249,7.750123,-5.3162837,8.441312,-13.485116,9.366048,-5.438988,6.031367,-17.018118,8.137356,-7.423264,6.8177814,-15.54459,5.940558
40,hungry,63CA92F7-973A-4DCA-A410-7B19811A2478-1430041884-1.0-f-26-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\63CA92F7-973A-4DCA-A410-7B19811A2478-1430041884-1.0-f-26-hu.wav,7.0,0.0068181599490344524,0.00870617013424635,0.2181063565340909,0.06941838150200062,168.42515742910214,80.93664420886792,-382.8672,123.52612,34.91944,24.52371,-23.632877,24.741268,-11.251147,13.539779,-18.293726,16.284643,-6.6222305,13.983242,-23.722782,9.36417,-23.691668,11.415044,-16.430502,7.6736565,-8.267559,8.435242,-4.5507827,8.494303,0.14030622,9.663611,-7.359999,8.305368
41,tired,06c4cfa2-7fa6-4fda-91a1-ea186a4acc64-1430029221058-1.7-f-26-ti.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\tired\06c4cfa2-7fa6-4fda-91a1-ea186a4acc64-1430029221058-1.7-f-26-ti.wav,6.68,0.022367287427186966,0.042359597980976105,0.32238188244047616,0.12381472209874819,189.40237594864587,66.89097508951012,-376.6588,125.52555,7.211593,48.730587,-41.922016,26.482233,-9.278086,14.553932,-33.272266,16.264528,-1.966006,12.615015,-11.632721,9.880296,-2.824342,7.762547,-15.101893,7.938548,0.53677464,13.507124,-1.5673066,11.784134,4.364758,12.743144,2.6586914,16.056047
42,hungry,cde108d0-62c3-47f8-82c4-233c9fba5cdd-1436884444242-1.7-m-48-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\cde108d0-62c3-47f8-82c4-233c9fba5cdd-1436884444242-1.7-m-48-hu.wav,6.86,0.22135010361671448,0.1339140385389328,0.42182978877314814,0.12752105596227967,174.00930433482114,47.45652104403259,-71.66621,77.99869,-21.56356,37.684,-22.295193,18.794643,-6.5667715,18.100092,-32.71335,13.461266,14.995368,15.215625,-34.420815,13.46818,3.10161,10.954121,-18.380728,7.7367344,-3.1178706,6.5166607,-15.927809,8.281757,-2.3735216,15.55082,5.204308,15.164482
43,hungry,177dc72e-d0f8-47ef-a5a7-3b46878e11a0-1430736533767-1.7-f-26-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\177dc72e-d0f8-47ef-a5a7-3b46878e11a0-1430736533767-1.7-f-26-hu.wav,6.92,0.11774946749210358,0.12638671696186066,0.27319111955275227,0.10271704054649441,190.7900254058022,75.3598342687097,-201.47447,162.89009,21.422426,22.859114,-38.95195,32.784443,10.842171,16.144484,-41.97176,20.866888,-7.4966426,11.4145355,-23.374945,11.327797,-3.2870438,11.106723,-18.933622,8.25411,-2.9184604,11.677991,-6.9122415,12.813422,5.840132,20.047314,0.6383251,21.325209
44,hungry,8FDA58A7-FDC6-4421-855F-738E6E853E43-1429895780-1.0-m-26-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\8FDA58A7-FDC6-4421-855F-738E6E853E43-1429895780-1.0-m-26-hu.wav,7.0,0.2217523157596588,0.14907512068748474,0.3822576349431818,0.07531188726511126,232.02460245743458,66.65415287622481,-117.66517,116.604324,-24.182066,27.208086,-28.43875,21.345442,6.525368,14.343608,2.8729417,14.554757,-21.341839,16.541372,4.848518,13.640086,7.2284513,14.368168,-21.740913,10.779679,0.15001178,8.333179,-1.9168998,14.1840315,6.7948737,12.713192,5.101353,16.284943
45,hungry,9641D2D5-7D9F-41B2-8345-229AE9555FEC-1430022546-1.0-m-72-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\9641D2D5-7D9F-41B2-8345-229AE9555FEC-1430022546-1.0-m-72-hu.wav,7.0,0.055997855961322784,0.035735975950956345,0.15077681107954546,0.07336356820205078,202.97674435779624,45.15535170869718,-240.65358,12.672563,42.35746,12.191034,-22.280283,7.47491,-9.97309,5.48993,-40.40162,7.399662,-16.807364,5.1799726,-20.295269,4.8333697,-16.997126,5.1721315,-13.989494,5.1206155,-7.963227,6.025907,-5.387821,7.1313853,3.7516823,8.404067,4.875202,5.8486414
46,hungry,3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430122005544-1.7-m-26-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430122005544-1.7-m-26-hu.wav,6.86,0.12540265917778015,0.11037753522396088,0.25878002025462965,0.1213882671515619,198.58416454648335,61.43405673860836,-105.65974,113.66014,33.812088,34.380287,-16.650537,22.85332,-5.314674,17.637075,-40.810474,16.364546,-10.466249,17.355692,-19.37009,12.239911,-1.6552808,11.401334,-21.535181,8.546225,2.39051,8.539505,-14.101015,8.628929,1.0604873,13.587836,-4.6503825,15.094445
47,hungry,999bf14b-e417-4b44-b746-9253f81efe38-1430972705879-1.7-m-26-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\999bf14b-e417-4b44-b746-9253f81efe38-1430972705879-1.7-m-26-hu.wav,6.9,0.0037413558457046747,0.008665300905704498,0.12074110243055555,0.03709437096103674,128.04754795289878,50.2463708855294,-556.56573,120.514984,71.86591,36.43182,3.2610438,32.57373,16.36491,11.980937,2.9687314,12.360491,-1.0998492,7.068831,-6.2058225,8.314455,-2.800439,6.090614,-8.09566,7.3349237,-8.1274,7.285818,-7.724003,7.752553,-5.279792,9.365197,-6.390388,9.124928
48,hungry,24f94b49-c8bc-4ed2-b43a-80b099f12936-1430534429690-1.7-m-04-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\24f94b49-c8bc-4ed2-b43a-80b099f12936-1430534429690-1.7-m-04-hu.wav,6.86,0.0749492272734642,0.05712759122252464,0.18797019675925927,0.09183079941874385,167.64275796504157,49.567349127532,-120.90308,110.757355,60.842983,38.518715,-32.096367,21.864756,16.834036,12.815305,-17.219893,13.074184,10.553119,8.292353,-18.370453,7.5180526,-7.0381584,7.1806455,-20.157825,8.341579,-2.8718855,8.896682,-10.395699,10.924185,0.15773389,10.080919,-18.194445,10.13677
49,hungry,602b06a7-31f0-4370-b35a-9cc81d205958-1430907796431-1.7-f-72-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\602b06a7-31f0-4370-b35a-9cc81d205958-1430907796431-1.7-f-72-hu.wav,6.92,0.043766457587480545,0.07915124297142029,0.22451978211009174,0.0617959559134527,170.47504641544361,84.0815535162507,-313.7995,107.253075,46.89345,22.670248,-30.615988,30.296034,-2.87379,17.049658,-27.650274,11.491173,-8.203783,7.1466894,-15.906055,8.62289,-12.80346,7.933184,-13.925074,8.5936775,-4.864159,7.6237674,-18.65623,11.583961,-0.3656313,10.336428,-7.669338,13.569464
50,hungry,DCB33551-F9BA-4B4A-8DA1-A3107E1AD859-1430406483-1.0-m-04-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\DCB33551-F9BA-4B4A-8DA1-A3107E1AD859-1430406483-1.0-m-04-hu.wav,7.0,0.06794273853302002,0.12217342853546143,0.2792036576704545,0.04699296824605187,139.4748802635383,74.52390714366813,-147.50291,53.009487,32.156445,14.886863,-21.14231,14.974546,11.721844,12.124965,-16.302032,14.642467,5.017297,10.242918,-5.8292813,11.230922,-12.406818,5.7283745,-12.997859,7.842175,-18.033974,5.87222,-14.752362,7.323667,-5.141449,13.309897,-11.073138,15.004578
51,hungry,bb2bdafb-0477-4be4-8c41-1a6192e8c6d4-1430637640279-1.7-m-72-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\bb2bdafb-0477-4be4-8c41-1a6192e8c6d4-1430637640279-1.7-m-72-hu.wav,6.66,0.09957654774188995,0.07586496323347092,0.22640904017857144,0.07316480641614984,232.82486555112868,68.60660440765066,-138.37894,109.05618,45.25921,30.369883,-68.7937,36.83483,-4.92244,21.280888,-19.209688,12.463183,-7.631563,12.292036,-7.134746,12.204744,-16.873684,11.310348,-12.570137,11.167713,-9.737878,8.374667,-15.366275,8.384108,-5.800324,7.422149,-9.228013,8.5141325
52,hungry,10A40438-09AA-4A21-83B4-8119F03F7A11-1430848060-1.0-f-26-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\10A40438-09AA-4A21-83B4-8119F03F7A11-1430848060-1.0-f-26-hu.wav,7.0,0.12203442305326462,0.05664854496717453,0.3907981178977273,0.13101114752914403,229.54774042411702,57.86814937307791,-66.18218,76.73063,-11.319097,33.085056,-17.508184,22.46765,-30.85526,21.337507,-23.461254,17.515284,5.265229,14.356922,-14.480108,12.64058,-4.300076,10.596421,-10.250405,15.669766,6.5749106,18.031546,6.140374,16.650415,1.2444146,16.58031,-5.5036087,13.367738
53,hungry,5b49f19f-a3a7-411e-bb32-755da3cbd6f0-1430029991480-1.7-m-48-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\5b49f19f-a3a7-411e-bb32-755da3cbd6f0-1430029991480-1.7-m-48-hu.wav,6.96,0.11722604185342789,0.10932990908622742,0.253341814793578,0.08607229710417973,141.09858802460516,59.80063630858657,-107.59823,97.19654,19.415747,37.764366,-49.76141,25.93269,2.8893213,11.912695,-15.785401,17.743483,7.1160226,12.677981,-9.775924,12.14142,5.261847,10.699668,-11.09459,10.899514,-4.093905,8.425998,-8.274166,9.258263,-2.8112724,14.900419,-3.493473,20.355381
54,hungry,653bf718-94bd-40d0-af7c-8fe44e07640c-1430759231913-1.7-m-04-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\653bf718-94bd-40d0-af7c-8fe44e07640c-1430759231913-1.7-m-04-hu.wav,6.88,0.0775432288646698,0.06169437617063522,0.25094039351851855,0.14369801095182624,163.3582840123356,65.82034363980151,-197.15837,165.06696,45.23257,39.221645,-42.097393,36.1657,6.0637126,17.467754,-36.59,23.474417,4.9473653,13.096146,-23.011381,15.06108,-5.402283,13.892015,-12.51216,12.236454,4.269594,12.679164,-8.335295,10.771473,-1.6067849,11.999378,-8.691014,16.303951
55,hungry,101c6709-39fb-44dc-b905-7cbeed5714a2-1434361963544-1.7-f-04-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\101c6709-39fb-44dc-b905-7cbeed5714a2-1434361963544-1.7-f-04-hu.wav,6.96,0.008885078132152557,0.013964216224849224,0.34536267201834864,0.15516537432019276,199.0038805379242,93.32724288735355,-412.7343,139.63214,9.399617,44.304417,-14.175634,39.912697,-23.909029,25.02001,7.3073535,23.58337,-6.6278906,20.798977,-1.7724208,13.2277155,0.07206459,12.903592,-3.9539688,12.294587,3.2905061,9.638626,-12.427575,10.751116,4.1351595,11.332954,-5.537065,10.721706
56,hungry,E2C4BCE0-99FD-49EC-8AB1-5EA5DF7DD8C5-1430042952-1.0-m-04-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\E2C4BCE0-99FD-49EC-8AB1-5EA5DF7DD8C5-1430042952-1.0-m-04-hu.wav,7.0,0.01704847440123558,0.020805835723876953,0.24615589488636364,0.07217220058969959,167.436256768804,78.18395306698667,-257.6415,72.353485,33.889362,23.592674,-9.368993,12.742881,-17.80682,10.043035,-27.069101,11.668336,-2.5073178,13.272414,-27.097279,8.43656,-16.635284,7.074184,-18.261057,4.969869,-11.33258,7.339581,-14.585947,6.4318285,-2.014847,10.570889,-7.4351277,12.562603
57,hungry,40a4c760-facf-4911-b0a6-22eccc3ab18d-1430466164038-1.7-f-26-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\40a4c760-facf-4911-b0a6-22eccc3ab18d-1430466164038-1.7-f-26-hu.wav,7.06,0.053503960371017456,0.05590306222438812,0.26067180461711714,0.08246720505088188,183.9401070148167,83.35009146450898,-146.85204,107.04846,25.042177,17.561893,-2.9073627,23.168455,-10.791649,19.190426,9.48842,10.867395,3.0375767,11.50187,-11.413097,10.081549,-18.93213,8.299951,-10.691784,9.315052,-11.904345,6.831506,-13.171344,7.2910066,-7.4279647,8.483712,-10.048229,11.614073
58,hungry,86c2b87a-ae7c-46a3-b6fb-7ebe748812cf-1430036562389-1.7-m-04-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\86c2b87a-ae7c-46a3-b6fb-7ebe748812cf-1430036562389-1.7-m-04-hu.wav,7.06,0.07949524372816086,0.0736851766705513,0.18813344594594594,0.06453294264042089,146.88379534760503,73.1108054419064,-121.220665,104.79149,61.212936,21.87585,-33.834267,34.026062,5.481431,11.753493,-34.54692,16.811066,-9.965248,15.058031,-6.8902364,10.321743,-8.294577,7.247862,-12.328328,6.682362,-9.747138,7.784042,-9.274765,6.042817,-4.3547606,6.336942,-2.6290932,11.926282
59,hungry,D1CB71F9-EF76-49B3-A703-41D557444D21-1436863375-1.1-m-04-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\D1CB71F9-EF76-49B3-A703-41D557444D21-1436863375-1.1-m-04-hu.wav,7.0,0.09989284723997116,0.06513131409883499,0.3441805752840909,0.11193678800413823,196.91118024090966,68.40595960193986,-159.15259,83.111885,-20.654875,40.588116,-19.52146,18.26098,6.48826,22.40893,-0.7641792,12.044154,-4.377949,13.767653,-6.9876156,15.142901,-6.299191,11.895877,-24.292852,8.878515,-2.8761566,13.065489,-11.716548,13.353698,7.751227,19.26736,3.518266,17.843979
60,hungry,eccb4617-8373-4c4f-b49e-bb2d72bce8d8-1430035348191-1.7-m-26-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\eccb4617-8373-4c4f-b49e-bb2d72bce8d8-1430035348191-1.7-m-26-hu.wav,6.9,0.024682678282260895,0.029956644400954247,0.2066017433449074,0.05839821362055346,207.4985418224593,77.5800379974742,-278.486,100.57911,48.965424,25.375883,-29.04076,35.22592,-19.667519,23.87779,-29.550657,17.579216,1.7425566,13.905353,-29.835869,10.326055,-2.2979555,11.899973,-28.352661,10.215949,-8.09026,11.140671,-13.970247,12.780293,-0.16979724,14.747257,-4.660494,8.29487
61,hungry,FF2CD2F6-404D-4626-8718-6E6C751F63B8-1431104346-1.0-m-04-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\FF2CD2F6-404D-4626-8718-6E6C751F63B8-1431104346-1.0-m-04-hu.wav,7.0,0.05272529274225235,0.03662429749965668,0.17726828835227273,0.03428816658057286,190.45658161012742,57.972265422295045,-212.3777,79.84007,55.996174,17.227644,-36.740913,28.398504,-22.239403,15.231387,-37.29194,10.852838,-24.696033,8.354519,-4.2246833,11.629177,-18.294497,9.908634,-7.6417556,9.88089,-14.374063,7.577197,-14.576018,8.254806,3.2395904,10.340406,5.1421156,14.76074
62,hungry,2ad6d558-32f2-4bfd-99c5-cbd31ee3bb11-1430064396119-1.7-m-72-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\2ad6d558-32f2-4bfd-99c5-cbd31ee3bb11-1430064396119-1.7-m-72-hu.wav,6.72,0.03352734073996544,0.028378548100590706,0.1813458136792453,0.05819426542657779,199.90911511183256,67.87784906626611,-248.2758,88.845375,63.689407,26.116259,-20.603848,20.484142,-40.86121,17.231703,-35.586174,19.700132,-12.899975,14.804728,-12.408735,11.640637,-2.8097067,11.603275,-16.8863,9.504888,-2.278169,11.592381,-5.24869,7.23175,-2.467188,13.087396,-4.685391,14.975362
63,hungry,40a4c760-facf-4911-b0a6-22eccc3ab18d-1430477780076-1.7-f-26-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\40a4c760-facf-4911-b0a6-22eccc3ab18d-1430477780076-1.7-f-26-hu.wav,7.04,0.1854693740606308,0.09818518161773682,0.4149730785472973,0.17927100146365152,207.6066225871014,64.03993989617138,-14.803538,126.00644,-3.8755507,33.36818,-18.079586,21.563015,-28.135468,19.079884,-0.0041050953,11.992404,-14.2057705,13.850766,-4.0672774,16.649443,-8.902561,10.411605,-11.595418,11.210885,-1.5477158,8.034589,-12.561957,10.217955,-2.5943582,9.292271,-3.5720668,8.524718
64,hungry,9090c7a3-bebc-4485-aafc-64e4298da3ac-1430109146143-1.7-f-26-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\9090c7a3-bebc-4485-aafc-64e4298da3ac-1430109146143-1.7-f-26-hu.wav,7.02,0.26819872856140137,0.10935178399085999,0.22236772017045456,0.06386831064066066,211.9268254531152,63.33940292148034,-62.87947,75.21785,33.076874,35.75506,-54.433235,21.224953,-30.891415,11.889443,-37.9641,14.342049,11.814892,14.964625,-20.980156,15.805705,-8.215094,18.31213,-9.310018,20.812302,8.838443,22.476593,-10.148424,19.123163,1.4421861,16.552835,-8.315841,20.09889
65,hungry,30c2cee4-b682-4dcb-86b9-7fa6f36f1b66-1430728411287-1.7-f-72-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\30c2cee4-b682-4dcb-86b9-7fa6f36f1b66-1430728411287-1.7-f-72-hu.wav,6.94,0.1062503531575203,0.10413287580013275,0.3417117617545872,0.12999179129095198,203.53230187583424,77.83383245175237,-202.22272,169.15631,-27.144932,51.09891,-41.903767,27.889984,-12.54074,22.70849,-9.839632,18.929573,-9.657597,12.125175,-0.40918535,9.780891,-0.5256655,11.343428,-12.978137,13.57739,1.6336027,12.632143,-2.5030935,11.472345,-3.7772744,17.007946,-6.9591618,15.446574
66,hungry,50DC5FBC-AC95-44F2-B55F-E4E5FB03AC96-1430007656-1.0-m-26-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\50DC5FBC-AC95-44F2-B55F-E4E5FB03AC96-1430007656-1.0-m-26-hu.wav,7.0,0.043393734842538834,0.026122337207198143,0.2772771661931818,0.11869342820364295,198.66773677502414,63.392200406955055,-225.86597,100.59846,-6.944291,38.221436,-45.790745,17.738682,10.1110115,25.779566,-21.84041,17.069668,-5.618544,13.014727,-6.7836003,9.554516,-8.16305,9.240852,-19.217384,11.7212,-5.667723,11.919263,-12.39011,11.121885,-0.45453727,20.106016,6.135201,22.633081
67,hungry,A123AD65-38D3-4A65-AB37-330034765840-1430093710-1.0-m-04-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\A123AD65-38D3-4A65-AB37-330034765840-1430093710-1.0-m-04-hu.wav,7.0,0.014765375293791294,0.010394282639026642,0.17887073863636363,0.09572617990297631,171.4859868231892,60.03756526444208,-265.53064,50.77597,58.91681,27.79122,3.8326175,15.010997,8.76611,13.511629,-17.324898,12.649344,-11.376887,11.896778,-21.15718,8.371495,-10.117864,9.949038,-19.141129,7.3350315,-9.033364,8.157221,-14.805626,4.8913608,-9.923834,9.417224,-10.648482,9.15841
68,hungry,376C006E-3664-4056-80D0-7661F631A062-1436930593-1.1-m-26-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\376C006E-3664-4056-80D0-7661F631A062-1436930593-1.1-m-26-hu.wav,7.0,0.06499402225017548,0.09228276461362839,0.24377219460227273,0.07471988811110242,188.92327403326067,67.20928749733089,-182.84581,105.856995,21.53864,31.255745,-22.03221,17.714083,-9.910848,17.513042,-12.306507,11.9138365,0.44564506,14.5323925,-14.089627,8.512877,-4.3331,15.081801,-15.833874,12.637567,-7.8899536,12.803814,-11.313571,15.319544,-4.111929,16.461077,-13.26321,11.116298
69,hungry,990DE219-FCD1-4634-91CE-19AB93E5D2B0-1430214575-1.0-m-04-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\990DE219-FCD1-4634-91CE-19AB93E5D2B0-1430214575-1.0-m-04-hu.wav,7.0,0.014461576007306576,0.006832492537796497,0.2349520596590909,0.041053242492886825,245.2937975520457,63.225915357304736,-237.5854,30.59747,38.593502,9.227273,-38.695114,8.609182,-10.72164,7.952476,-10.70708,6.8705225,-12.137082,8.550599,-21.884893,6.975627,-14.44524,6.5887203,-18.429607,5.401383,-13.020088,4.548018,-16.347881,5.286306,-11.671841,5.8389745,-9.256538,5.5793953
70,discomfort,f5b29377-7cd6-4688-942c-5a07add39dc5-1437480263225-1.7-f-26-dc.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\discomfort\f5b29377-7cd6-4688-942c-5a07add39dc5-1437480263225-1.7-f-26-dc.wav,7.06,0.20404645800590515,0.09565619379281998,0.31190614442567566,0.0968970215348681,209.23776969863803,59.29260738997733,-59.975834,94.16696,8.526774,51.97465,-77.171684,32.613663,-30.404644,29.483387,-20.899221,17.564589,-8.395575,11.824296,-14.545073,14.680534,1.7809167,11.665727,-21.480793,12.960559,5.2806253,16.300907,-2.8726823,16.83598,15.810467,20.746908,-6.8911576,19.779816
71,hungry,2e25d0a5-0b2b-44ef-8491-e445b16ea75c-1430056332640-1.7-f-26-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\2e25d0a5-0b2b-44ef-8491-e445b16ea75c-1430056332640-1.7-f-26-hu.wav,6.66,0.0032354588620364666,0.004037665668874979,0.28745814732142855,0.06781842171483769,154.4447302554131,86.5804317264844,-465.9074,82.94161,31.894424,16.523668,-28.112803,13.6132965,-12.192541,15.768525,-18.830803,15.700779,-5.9234333,14.423589,-13.583485,12.415321,-7.703683,8.095301,-20.447779,8.713273,-6.067958,14.393677,-11.114575,14.521588,6.2338734,9.822689,-0.76771003,13.985119
72,hungry,090C15A8-5406-4EA5-97A3-81F6527227C0-1430147533-1.0-m-72-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\090C15A8-5406-4EA5-97A3-81F6527227C0-1430147533-1.0-m-72-hu.wav,7.0,0.05876442790031433,0.08916036039590836,0.203955078125,0.0704473431673067,207.00728062765833,76.57219350627244,-275.303,116.27232,48.35051,28.685995,-36.801525,28.262005,-8.172365,15.939165,-19.943876,23.859762,-37.39098,18.092554,-15.117803,16.458654,-3.4526508,9.167559,-17.253868,14.484891,-5.2333055,17.147148,-3.7389379,16.314186,-6.748587,15.971976,-14.159423,13.878538
73,hungry,3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430142760958-1.7-m-26-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430142760958-1.7-m-26-hu.wav,6.92,0.0856875479221344,0.07174430042505264,0.33166391915137616,0.08680890733289617,214.38878023896604,59.691750018336606,-154.744,96.10391,-4.766046,36.24482,-45.074013,19.85981,-16.512669,21.425428,-33.786976,14.531313,-1.5900855,12.345033,-10.402621,8.669295,4.609181,9.627223,-24.034052,10.201543,3.9878411,12.181056,-1.7849287,15.126944,10.878733,17.285809,-6.0848384,19.368958
74,hungry,DB95BF4A-E3E5-4429-A660-DBBCF486E6DF-1430664611-1.0-f-72-hu.wav,C:\Users\Lenovo\Desktop\Mindcloud\Final project\ML model\initial\hungry\DB95BF4A-E3E5-4429-A660-DBBCF486E6DF-1430664611-1.0-f-72-hu.wav,7.0,0.009293132461607456,0.00911238044500351,0.29780717329545453,0.11001592429130141,180.83175369940773,77.34723750721037,-342.07053,60.708145,23.788149,33.171078,-40.626854,20.559528,-5.4053044,15.72914,-20.729843,13.582656,-23.728779,11.532302,-3.6773021,11.455853,-1.6437203,14.332446,-26.42582,9.960027,-1.9744558,11.291306,-6.027346,12.860037,-11.370549,12.39655,-4.8159227,12.546088
